"year","block","trt","subplot","drought","nativecov","totalcov","BG","Litter","plot","invaded","CHAL","ARFR","CHLE","RACO","POOL","BRTE","ASDR","HECO","GAAR","ACHY","PASM","ARLU","ACMI","MATA","POPE","DACA","SCSC","FEID","AMRE","THFI","BOGR","POSE","SPCO","ARPU","SPCR","LIPU","KOMA","BRIN","ELEL","HEVI","BOCU","SOTR","TRDU","CAMI","SATR","MONU","CADU","unkgrass","AMTO","LIDA","TAOF","COAR","MEOF","unknown dicot","ARPO","VEBR","THAR","PLPA","EUGL","BASC","MANE","LEDR","BUDA","DESO","SIAL","GRSQ"
"2020","60","r","s","0",0.1525,0.1525,80,NA,"60.r.s",NA,NA,0,NA,0,NA,NA,NA,0,4.5,NA,NA,NA,0,0,1.5,2.25,0.75,0.25,NA,6,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","61","dt","n","1",0.235,0.235,70,NA,"61.dt.n",NA,NA,0,NA,NA,NA,NA,0,3,5,NA,NA,0,0.75,3,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0.5,0.75,NA,0,0,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","61","dt","s","1",0.1925,0.1925,60,NA,"61.dt.s",NA,NA,0,NA,NA,NA,NA,0,2.5,1.5,NA,NA,0.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.5,0,1.25,NA,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","61","fd","n","1",0.1545,0.1545,80,NA,"61.fd.n",NA,NA,NA,NA,1.25,NA,NA,0,0.1,4.5,0.1,NA,NA,1.5,NA,2,1,0,NA,NA,4.75,NA,0,0,0,0.25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","61","fd","s","1",0.171,0.171,90,NA,"61.fd.s",NA,NA,NA,NA,1,NA,NA,0,0,6,0.1,NA,NA,1.5,NA,0.25,1,0.5,NA,NA,6.25,NA,0,0,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","61","ir","n","1",0.3,0.3,50,NA,"61.ir.n",NA,NA,NA,NA,5.5,NA,NA,NA,0,0,1.25,NA,5.75,4.5,0.75,6.25,0,NA,1,NA,0.5,NA,0,0,NA,NA,NA,4.25,NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","61","ir","s","1",0.3025,0.3025,45,NA,"61.ir.s",NA,NA,NA,NA,10,NA,NA,NA,0.5,0,0.75,NA,4.5,2,0,8,0,NA,0,NA,0,NA,0,0,NA,NA,NA,4.5,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","61","r","n","1",0.6425,0.6425,18,NA,"61.r.n",NA,NA,0,NA,45,NA,NA,0,NA,6.25,NA,NA,NA,3.25,NA,NA,0,NA,NA,NA,0,1.75,0.25,0,0,0.5,0,4,NA,NA,NA,3.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","61","r","s","1",0.305,0.305,35,NA,"61.r.s",NA,NA,0,NA,18,NA,NA,0,NA,3,NA,NA,NA,3,NA,NA,0,NA,NA,NA,0,2.25,0.25,0,0,0,0,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","62","dt","n","1",0.3225,0.3225,20,NA,"62.dt.n",NA,NA,0,NA,NA,NA,NA,0,NA,3,0.25,NA,0,NA,NA,3.5,0.25,NA,NA,NA,0,7,0,0,NA,2.75,0.5,NA,NA,0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","62","dt","s","1",0.3525,0.3525,20,NA,"62.dt.s",NA,NA,0,NA,NA,NA,NA,0,NA,4,1,NA,0,NA,NA,1,0.75,NA,NA,NA,0,7.5,0,0,NA,2.5,0.5,NA,NA,0,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","62","fd","n","1",0.225,0.225,80,NA,"62.fd.n",NA,NA,0,NA,2.5,NA,NA,0,0.75,11.5,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1.5,2.75,0,0,0,1.5,0,1.25,NA,NA,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","62","fd","s","1",0.257,0.257,50,NA,"62.fd.s",NA,NA,0,NA,1.25,NA,NA,0.1,0,7.5,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,6.5,2.75,0,0,0,6.5,0.1,0.5,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","62","ir","n","1",0.27,0.27,60,NA,"62.ir.n",NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,10,0,3,0.75,0,NA,NA,NA,1.75,NA,0,0,NA,0.25,0,NA,0.25,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","62","ir","s","1",0.2,0.2,70,NA,"62.ir.s",NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,15,0,0,0,0.5,NA,NA,NA,2,NA,0,0,NA,0,0.25,NA,0,0.5,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","62","r","n","1",0.0885,0.0885,90,NA,"62.r.n",NA,NA,NA,NA,0.5,NA,NA,0,0.5,0,NA,NA,0,2,0,2.75,2,0.5,NA,NA,NA,0.5,NA,NA,0,NA,0.1,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","62","r","s","1",0.08,0.08,90,NA,"62.r.s",NA,NA,NA,NA,2,NA,NA,0,1,0.75,NA,NA,0,1.5,0,0.25,2,0,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","63","dt","n","1",0.3425,0.3425,30,NA,"63.dt.n",NA,NA,0,NA,NA,NA,NA,NA,3.5,0,0,NA,0,0,0,12.75,3.25,NA,NA,NA,0,12,0,0,0,2.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","63","dt","s","1",0.435,0.435,19,NA,"63.dt.s",NA,NA,0,NA,NA,NA,NA,NA,3.25,1.5,0,NA,0,3,0,25,1.5,NA,NA,NA,0,8.5,0.5,0,0,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","63","fd","n","1",0.4575,0.4575,30,NA,"63.fd.n",NA,NA,0,NA,12.5,NA,NA,0.5,NA,NA,0.5,NA,NA,9,0,4,NA,0.75,5.5,NA,10,NA,0,NA,0,NA,0,0.25,NA,NA,2.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","63","fd","s","1",0.27,0.27,50,NA,"63.fd.s",NA,NA,0,NA,11,NA,NA,0,NA,NA,1.25,NA,NA,1.25,0,2.5,NA,1.25,2,NA,5.5,NA,0,NA,0,NA,0,0,NA,NA,2.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","63","ir","n","1",0.495,0.495,30,NA,"63.ir.n",NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,NA,3.25,NA,0,30,0,NA,1,NA,3.5,1,1.75,0,0,NA,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","63","ir","s","1",0.341,0.341,45,NA,"63.ir.s",NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,NA,0.1,NA,0,7,0,NA,1.25,NA,15,1,3.25,0,0,NA,0,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","63","r","n","1",0.4,0.4,25,NA,"63.r.n",NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,4.5,1,0,NA,6.75,5.75,5.75,NA,16.25,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","63","r","s","1",0.41,0.41,13,NA,"63.r.s",NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,4.25,0,0,NA,7.75,9,9.5,NA,9.25,NA,NA,0,NA,1.25,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","64","dt","n","0",0.375,0.375,30,NA,"64.dt.n",NA,NA,0,NA,4.75,NA,NA,0,NA,4.25,0,NA,11,NA,NA,NA,1.25,0,1.5,NA,NA,9,NA,0,0,5.5,0,NA,NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","64","dt","s","0",0.42,0.42,15,NA,"64.dt.s",NA,NA,0,NA,0,NA,NA,0,NA,0,0,NA,5,NA,NA,NA,10,1,10,NA,NA,6,NA,0,0,10,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","64","fd","n","0",0.2135,0.2135,80,NA,"64.fd.n",NA,NA,NA,NA,2.75,NA,NA,NA,NA,NA,NA,0.25,0,NA,0,2,2.5,0.25,NA,NA,9.5,0.5,0,0,NA,3.5,0.1,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","64","fd","s","0",0.316,0.316,40,NA,"64.fd.s",NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,0,0,NA,0,2,5,1.75,NA,NA,9.5,1.75,0,0,NA,5,0.1,0,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","64","ir","n","0",0.026,0.026,90,NA,"64.ir.n",NA,NA,0,NA,NA,NA,NA,0,0,0,NA,0,0.1,2,0,0.5,0,NA,0,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","64","ir","s","0",0.1285,0.1285,90,NA,"64.ir.s",NA,NA,0,NA,NA,NA,NA,0,0,0,NA,0,0.1,1.5,0,9,0.5,NA,0.25,NA,NA,NA,NA,NA,0,0.75,NA,0.5,NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","64","r","n","0",0.1375,0.1375,90,NA,"64.r.n",NA,NA,0,NA,5.25,NA,NA,0,NA,NA,NA,NA,0,6,0,0,0.75,0,NA,NA,0.5,1.25,0,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","64","r","s","0",0.085,0.085,90,NA,"64.r.s",NA,NA,0,NA,1.5,NA,NA,0,NA,NA,NA,NA,0,3.25,0,0,2,0,NA,NA,0.25,1.5,0,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","7","dt","n","1",0.6975,0.6975,11,NA,"7.dt.n",NA,NA,NA,NA,35,NA,NA,0,4.5,2.5,NA,NA,2.5,NA,NA,0.5,2.5,0.5,10.5,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,0.25,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","7","dt","s","1",1.0925,1.0925,9,NA,"7.dt.s",NA,NA,NA,NA,0,NA,NA,0,4,2,NA,NA,3,NA,NA,0,8,0.5,0.5,NA,NA,NA,0,0,NA,0.5,0.5,NA,NA,NA,0.25,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","7","fd","n","1",0.3175,0.3175,50,NA,"7.fd.n",NA,NA,0,NA,NA,NA,NA,NA,0,9.5,NA,NA,0,3.25,0,NA,0.25,0,0.25,NA,16,NA,0,0,NA,0.5,NA,NA,NA,NA,1.25,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","7","fd","s","1",0.22,0.22,90,NA,"7.fd.s",NA,NA,0,NA,NA,NA,NA,NA,0,5,NA,NA,0,1,0,NA,0.75,0.25,0.75,NA,11,NA,0,0,NA,0.25,NA,NA,NA,NA,0.5,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","7","ir","n","1",0.1685,0.1685,80,NA,"7.ir.n",NA,NA,NA,NA,0,NA,NA,0,NA,NA,0.1,NA,NA,3.25,0,NA,0.75,0.5,NA,NA,8.5,0.25,NA,0,0,NA,0.25,0,NA,NA,0.75,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","7","ir","s","1",0.135,0.135,90,NA,"7.ir.s",NA,NA,NA,NA,2,NA,NA,0,NA,NA,0,NA,NA,2,0,NA,0.25,0.25,NA,NA,7.5,0,NA,0,0,NA,0,0,NA,NA,0,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","7","r","n","1",0.5825,0.5825,20,NA,"7.r.n",NA,NA,0,NA,NA,NA,NA,0,0,0,0,NA,3.5,0,NA,0,35,NA,NA,NA,14,NA,0,NA,NA,0.5,NA,0,NA,NA,2.25,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","7","r","s","1",0.5125,0.5125,13,NA,"7.r.s",NA,NA,0,NA,NA,NA,NA,0,0,2.25,0,NA,3.25,0,NA,0,25,NA,NA,NA,2.5,NA,0.25,NA,NA,2,NA,1,NA,NA,4,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","8","dt","n","0",0.325,0.325,25,NA,"8.dt.n",NA,NA,0,NA,0,NA,NA,0,NA,13.5,0.5,0,NA,0,NA,5.5,4.5,NA,NA,NA,NA,2.5,0,0,0,NA,NA,NA,NA,0.25,5.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","8","dt","s","0",0.29,0.29,50,NA,"8.dt.s",NA,NA,0,NA,0,NA,NA,0,NA,4,0.25,0.25,NA,1,NA,7.5,2,NA,NA,NA,NA,13,0,0,0,NA,NA,NA,NA,0.25,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","8","fd","n","0",0.241,0.241,70,NA,"8.fd.n",NA,NA,0,NA,2.75,NA,NA,0.1,0.25,17.25,NA,NA,0,2.75,0,0,NA,NA,NA,NA,NA,0.5,NA,NA,0,0,0,0.5,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","8","fd","s","0",0.201,0.201,80,NA,"8.fd.s",NA,NA,0,NA,5,NA,NA,0,0.1,9,NA,NA,0,2.25,0,2,NA,NA,NA,NA,NA,0.25,NA,NA,0,0,0,1.5,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","8","ir","n","0",0.795,0.795,15,NA,"8.ir.n",NA,NA,0,NA,60,NA,NA,0,NA,0,0.5,0,9,NA,NA,0.5,3.75,0.25,0,NA,NA,NA,3,0,NA,0,NA,NA,NA,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","8","ir","s","0",0.3435,0.3435,60,NA,"8.ir.s",NA,NA,0,NA,16,NA,NA,0,NA,0,0.25,0,0.5,NA,NA,1,5,0.75,0.1,NA,NA,NA,0.75,0,NA,0,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","8","r","n","0",0.616,0.616,30,NA,"8.r.n",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,0,NA,3,NA,7.5,0.1,0,0,NA,0.75,0,NA,NA,NA,50,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","8","r","s","0",0.41,0.41,25,NA,"8.r.s",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,3,0,NA,0,0,0,NA,8,NA,9,1,0,0,NA,0,0,NA,NA,NA,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","9","dt","n","1",0.5225,0.5225,35,NA,"9.dt.n",NA,NA,0,NA,0,NA,NA,0,NA,1,NA,NA,0,6,0,NA,NA,0,9,NA,0,9.25,NA,NA,0,NA,NA,1.5,NA,NA,0.5,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","9","dt","s","1",0.5,0.5,35,NA,"9.dt.s",NA,NA,0,NA,13,NA,NA,0,NA,0,NA,NA,0,2,0,NA,NA,0,4,NA,4,7,NA,NA,0,NA,NA,0,NA,NA,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","9","fd","n","1",0.48,0.48,30,NA,"9.fd.n",NA,NA,NA,NA,4.75,NA,NA,0,1,NA,0,1.5,0,NA,0,NA,1.25,NA,NA,NA,25,3.75,NA,0,NA,4.5,0,NA,NA,NA,0.25,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","9","fd","s","1",0.5285,0.5285,35,NA,"9.fd.s",NA,NA,NA,NA,6,NA,NA,0,1.5,NA,0,3.5,0.25,NA,0,NA,1.5,NA,NA,NA,18,11,NA,0,NA,0,0.1,NA,NA,NA,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","9","ir","n","1",0.321,0.321,60,NA,"9.ir.n",NA,NA,0,NA,NA,NA,NA,NA,0,0.1,0.75,NA,NA,8.5,NA,0,1,1.5,0,NA,15,4,NA,0,0,NA,0.75,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","9","ir","s","1",0.2735,0.2735,40,NA,"9.ir.s",NA,NA,0,NA,NA,NA,NA,NA,0,3,0.75,NA,NA,6,NA,0,0.1,0.5,0,NA,12,3,NA,1,0,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","9","r","n","1",0.6475,0.6475,25,NA,"9.r.n",NA,NA,NA,NA,15,NA,NA,NA,0,0,0,14,0,35,0,0,NA,NA,NA,NA,NA,NA,0.5,0,NA,NA,0.25,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","9","r","s","1",0.435,0.435,30,NA,"9.r.s",NA,NA,NA,NA,5,NA,NA,NA,0,0,0,25,0,12,0,1,NA,NA,NA,NA,NA,NA,0.25,0,NA,NA,0.25,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021","1","dt","n","0",0.1485,0.1485,60,NA,"1.dt.n",NA,NA,NA,NA,0,NA,NA,0,0.75,0,0,1.25,0,0.25,0,0,0.1,0,0,NA,0,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021","1","dt","s","0",0.21,0.21,70,NA,"1.dt.s",NA,NA,NA,NA,6,NA,NA,0,1.25,0,0,0.25,0.25,1.75,0,2.75,1,0.75,0,NA,0.25,6.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021","1","fd","n","0",0.231,0.231,50,NA,"1.fd.n",NA,NA,0,NA,NA,NA,NA,NA,0.5,4.75,NA,NA,NA,11,0,0.75,0.5,NA,1.25,NA,0.1,1.25,0.25,0,0,NA,0.25,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021","1","fd","s","0",0.3535,0.3535,60,NA,"1.fd.s",NA,NA,0,NA,NA,NA,NA,NA,0.5,8.5,NA,NA,NA,18,0,3.5,1.5,NA,0,NA,0,2.25,0.25,0,0.1,NA,0.5,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021","1","ir","n","0",0.1625,0.1625,70,NA,"1.ir.n",NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,0,2.25,NA,0.75,0,0.5,0,NA,1,NA,0,NA,NA,6,NA,NA,NA,0,0.5,5.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021","1","ir","s","0",0.3475,0.3475,60,NA,"1.ir.s",NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,1.25,25,NA,0,0,0,0,NA,0,NA,0,NA,NA,0,NA,NA,NA,0,0,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021","1","r","n","0",0.335,0.335,50,NA,"1.r.n",NA,NA,3,NA,25,NA,NA,NA,1,NA,NA,0,0,3,NA,NA,0,NA,NA,NA,0,0.5,NA,0,0,NA,0.75,NA,NA,0,0,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021","1","r","s","0",0.3075,0.3075,45,NA,"1.r.s",NA,NA,0,NA,30,NA,NA,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0.75,NA,0,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021","10","dt","n","0",0.37,0.37,40,NA,"10.dt.n",NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0.75,0,0,0.25,NA,0,13,NA,0,2.5,1.5,0,NA,0,0,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021","10","dt","s","0",0.4075,0.4075,40,NA,"10.dt.s",NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,3.25,NA,0,10,NA,0,10,0,0,NA,0.5,0,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021","10","fd","n","0",0.356,0.356,60,NA,"10.fd.n",NA,NA,0,NA,4.75,NA,NA,0,NA,17,NA,NA,0,NA,NA,0,0.1,1.75,1,NA,0,0,NA,NA,0,NA,NA,10,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
