Year,structure,plot,block,trt,water,mono,gopher,native.richness,native.forb.richness,native.grass.richness,native.cover,native.forb.cover,native.grass.cover,inv.grass.cov,fesper.seeded,fesper.present,ACHMIL,ACMAME,ACMSTR,AMSMEN,ASCFAS,CALCIL,CIROCC,DEIFAS,ESCCAL,GRICAM,LAYPLA,LUPBIC,LUPMIC,LUPSUC,PHACIC,PLAERE,RANCAL,SISBEL,TRIWIL,ARIPUR,BROCAR,ELYCON,ELYGLA,FESMIC,HORBRA,HORINT,KOEMAC,MELIMP,MUHRIG,POASEC,SPOAIR,STIPUL,BRODIA,BROHOR,BROMAD,FESMYU,FESPER,HORMUR,POLMON,gopher.disturbance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,O,47-R,47,R,50,0,1,5,4,1,1.37,1.32,0.05,0,1,0,0,0,0.02,0.25,0,0,0.05,0,0,0,0,0,0,0,1,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,O,48-DT,48,DT,50,0,1,4,3,1,1.16,1.13,0.03,0,0,0,0,0,0,0.03,0,0,0.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,O,48-FD,48,FD,50,0,1,4,4,0,1.32,1.32,0,0.01,1,0,0,0.02,0,0.25,0,0,0.05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,O,48-IR,48,IR,50,0,0,3,2,1,1.2,1.05,0.15,0,1,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,1,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,O,48-R,48,R,50,0,0,7,5,2,1.65,1.63,0.02,0.01,0,0,0.02,0,0,0.2,0,0.01,0.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0.01,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,O,49-DT,49,DT,50,0,1,2,2,0,1.15,1.15,0,0.15,1,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,O,49-FD,49,FD,50,0,1,5,4,1,1.03,0.38,0.65,0.01,0,0,0,0,0,0.1,0,0,0.03,0,0,0,0,0,0,0.1,0.15,0,0,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,O,49-IR,49,IR,50,0,1,5,3,2,1.24,0.97,0.27,0,0,0,0,0,0,0.1,0,0,0,0,0,0.02,0,0,0,0,0.85,0,0,0,0,0,0.25,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,O,49-R,49,R,50,0,1,4,4,0,1.13,1.13,0,0,0,0,0.01,0.02,0,0,0,0,0.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,O,50-R,50,R,50,0,1,2,1,1,1.15,0.55,0.6,0.03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,O,50-DT,50,DT,50,1,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,G,51-DT,51,DT,50,0,1,6,5,1,1.17,1.07,0.1,0,0,0,0,0,0,0,0.02,0,0,0,0.05,0,0,0,0.01,0.04,0.95,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,G,51-FD,51,FD,50,0,0,7,6,1,1.16,1.11,0.05,0.65,1,0,0,0.01,0,0.4,0,0,0,0,0.05,0.1,0,0,0,0.15,0.4,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,G,51-IR,51,IR,50,0,0,8,7,1,1.02,0.82,0.2,0.01,0,0,0,0.02,0.01,0,0.03,0,0,0,0.01,0,0,0,0.25,0.3,0.2,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,G,51-R,51,R,50,0,0,8,7,1,1.33,1.23,0.1,0.1,1,0,0,0.01,0,0.9,0.02,0,0.01,0,0.05,0,0,0,0,0.04,0.2,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,G,52-DT,52,DT,50,0,1,5,4,1,0.71,0.69,0.02,0.04,1,0,0,0,0,0.35,0,0,0.01,0,0.03,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,G,52-FD,52,FD,50,0,1,5,5,0,1.34,1.34,0,0.2,1,0,0,0,0,0.6,0,0,0,0,0.1,0,0,0.04,0,0.2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,G,52-IR,52,IR,50,0,1,5,5,0,1.14,1.14,0,0.05,1,0,0,0,0,0.95,0,0,0,0,0.05,0.03,0,0.01,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.01,0,0,0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,G,52-R,52,R,50,0,0,7,7,0,1.67,1.67,0,0,0,0,0,0.01,0,0.9,0,0,0.01,0,0.15,0.05,0,0,0,0.05,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,G,53-DT,53,DT,50,0,1,7,5,2,0.8,0.71,0.09,0.18,1,1,0,0,0,0.2,0,0,0.01,0,0.1,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0.04,0.05,0,0,0,0,0,0,0,0,0,0,0.15,0,0.03,0,0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,G,53-FD,53,FD,50,0,1,5,4,1,1.15,1.12,0.03,0,0,0,0,0,0,0.1,0,0,0.02,0,0.1,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,G,53-IR,53,IR,50,1,0,0,0,0,0,0,0,0.55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0.25,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,G,53-R,53,R,50,0,1,5,5,0,1.06,1.06,0,0,0,0,0,0,0,0.2,0,0,0.01,0,0.05,0,0,0,0,0.1,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,A,1-DT,1,DT,1.25,0,1,7,5,2,0.67,0.47,0.2,0.1,1,1,0,0,0,0,0,0.15,0.02,0,0.05,0,0,0.05,0,0.2,0,0,0,0,0,0,0.05,0,0.15,0,0,0,0,0,0,0,0,0,0,,0.05,,0.05,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,A,1-FD,1,FD,1.25,0,1,6,5,1,0.2,0.1,0.1,0,0,0,0,0.01,0,0,0.01,0,0.01,0,0.04,0,0,0,0,0.03,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,A,1-IR,1,IR,1.25,0,1,9,5,4,0.28,0.21,0.07,0.35,1,1,0,0.02,0,0.03,0,0.01,0,0,0.05,0,0,0,0,0.1,0,0,0,0,0,0,0.01,0,0.04,0,0,0.01,0,0,0,0,0,0.01,0,,0,,0.35,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,A,1-R,1,R,1.25,0,1,7,5,2,0.53,0.2,0.33,0.35,1,1,0,0.01,0,0.03,0,0,0.01,0,0.1,0,0,0,0,0.05,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0.3,0,,0.15,,0.2,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,A,2-DT,2,DT,1.25,0,0,7,3,4,0.32,0.04,0.28,0.08,1,1,0,0.01,0,0,0,0.02,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.2,0.05,0.02,0.01,0,0,0,0,0,0,0,0,0,,0.05,,0.03,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,A,2-FD,2,FD,1.25,0,0,9,7,2,0.72,0.17,0.55,0,0,0,0,0.01,0,0.03,0,0.04,0.02,0,0.04,0.01,0,0,0,0.02,0,0,0,0,0,0,0.5,0,0.05,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,A,2-IR,2,IR,1.25,1,1,0,0,0,0,0,0,0.85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.1,,0.75,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,A,2-R,2,R,1.25,0,1,6,4,2,0.51,0.35,0.16,0,0,0,0,0,0,0.01,0,0,0.01,0,0.03,0.3,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0.01,0,0,0,0,0,0,0,0,0,,0,,0,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,A,3-DT,3,DT,1.25,0,1,7,6,1,0.91,0.71,0.2,0,0,0,0,0.01,0,0.1,0,0,0.02,0,0.03,0.35,0,0,0,0,0.2,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,A,3-FD,3,FD,1.25,0,1,6,5,1,0.75,0.1,0.65,0.03,1,1,0,0,0,0.03,0.03,0.01,0,0,0.01,0,0,0,0,0,0.02,0,0,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0.03,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,A,3-IR,3,IR,1.25,0,1,10,8,2,0.82,0.23,0.59,0,0,0,0,0.01,0.01,0.1,0,0.05,0.01,0,0.02,0.01,0,0,0,0,0.02,0,0,0,0,0,0.55,0,0.04,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,A,3-R,3,R,1.25,0,1,10,7,3,0.5,0.22,0.28,0.1,1,1,0,0.01,0,0.03,0,0,0.01,0,0.1,0.05,0,0,0,0,0.01,0,0.01,0,0,0,0.1,0,0,0.03,0,0,0,0,0,0,0,0.15,0,,0,,0.1,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,J,4-DT,4,DT,1.25,0,0,7,5,2,0.4,0.1,0.3,0,0,0,0,0,0.01,0,0,0.02,0.01,0,0.01,0,0,0,0,0,0.05,0,0,0,0,0,0.15,0,0.15,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,A,4-FD,4,FD,1.25,0,1,9,7,2,0.62,0.33,0.29,0.05,1,0,0,0.01,0,0.03,0,0.02,0.02,0,0.05,0.1,0,0,0,0,0.1,0,0,0,0,0,0.25,0,0,0.04,0,0,0,0,0,0,0,0,0,,0.05,,0,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,J,4-IR,4,IR,1.25,0,0,8,6,2,1.05,0.9,0.15,0.15,1,1,0,0.05,0.15,0.05,0,0.4,0.2,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0.1,0,0.05,0,0,0,0,0,0,0,0,0,0,,0,,0.15,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,A,4-R,4,R,1.25,0,1,6,5,1,0.82,0.22,0.6,0,0,0,0,0,0.03,0.1,0,0,0.05,0,0.01,0,0,0,0,0,0.03,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,J,5-DT,5,DT,1.25,0,0,11,8,3,0.85,0.47,0.38,0.15,1,1,0,0.01,0.01,0.03,0,0.2,0.05,0,0.1,0,0,0,0,0.05,0.02,0,0,0,0,0,0.1,0,0.03,0.25,0,0,0,0,0,0,0,0,0,,0,,0.15,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,J,5-FD,5,FD,1.25,0,0,11,8,3,0.72,0.39,0.33,0,0,0,0,0.02,0.02,0.03,0,0.05,0.01,0,0.01,0.15,0,0,0,0,0.1,0,0,0,0,0,0.25,0,0.03,0.05,0,0,0,0,0,0,0,0,0,,0,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,J,5-IR,5,IR,1.25,0,0,10,8,2,1.21,0.81,0.4,0,0,0,0,0.02,0.15,0.01,0,0.5,0.1,0,0.01,0,0,0,0,0.01,0.01,0,0,0,0,0,0.25,0,0,0.15,0,0,0,0,0,0,0,0,0,,0,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,J,5-R,5,R,1.25,0,0,11,8,3,0.92,0.52,0.4,0,0,0,0,0.02,0,0.03,0,0.03,0.04,0,0.04,0.01,0,0,0,0.15,0.2,0,0,0,0,0,0.2,0,0.1,0.1,0,0,0,0,0,0,0,0,0,,0,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
